c_custkey,c_name,c_acctbal,c_address,n_name,c_phone,c_comment,deltaRevenue,revenue
754,Customer#000000754,-566.86,8r5wwhhlL9MkAxOhRK,ALGERIA,10-646-595-5871,er regular accounts against the furiously unusual somas sleep carefull,17561.313000000002,17561.313000000002
1270,Customer#000001270,6170.06,HPcuKCEtUzP3np7 oDR,JORDAN,23-473-283-1422,"oost along the unusual, permanent pinto beans. even packages integrate slyly according to the pendin",59710.539,59710.539
1270,Customer#000001270,6170.06,HPcuKCEtUzP3np7 oDR,JORDAN,23-473-283-1422,"oost along the unusual, permanent pinto beans. even packages integrate slyly according to the pendin",19757.34,79467.879
1270,Customer#000001270,6170.06,HPcuKCEtUzP3np7 oDR,JORDAN,23-473-283-1422,"oost along the unusual, permanent pinto beans. even packages integrate slyly according to the pendin",47325.22,126793.099
845,Customer#000000845,6898.89,fIq5p0GpDtw6FIsPMdbqNYgfSw3gL9ep,JORDAN,23-125-871-9246,deposits above the deposits wake bold instructions. special accounts cajole. ideas along the regu,49646.898,49646.898
845,Customer#000000845,6898.89,fIq5p0GpDtw6FIsPMdbqNYgfSw3gL9ep,JORDAN,23-125-871-9246,deposits above the deposits wake bold instructions. special accounts cajole. ideas along the regu,24377.92,74024.818
535,Customer#000000535,2912.8,",2Y kklprPasEp6DcthUibs",BRAZIL,12-787-866-1808,even dinos breach. fluffily ironic,73819.1406,73819.1406
1067,Customer#000001067,9153.84,"g25CH,fhra",UNITED KINGDOM,33-764-123-9568,ackages are furiously carefully even dependencies. idly final,34587.6852,34587.6852
737,Customer#000000737,2501.74,NdjG1k243iCLSoy1lYqMIrpvuH1Uf75,CHINA,28-658-938-1102,ding to the final platelets. regular packages against the carefully final ideas hag,54823.9208,54823.9208
737,Customer#000000737,2501.74,NdjG1k243iCLSoy1lYqMIrpvuH1Uf75,CHINA,28-658-938-1102,ding to the final platelets. regular packages against the carefully final ideas hag,7681.632,62505.5528
1258,Customer#000001258,-301.75,zK3TKgKVuFCBdjt,CANADA,13-727-588-7092,ove the carefully ironic asymptotes. quickly final Tiresias wake regular packages. s,25713.148,25713.148
1258,Customer#000001258,-301.75,zK3TKgKVuFCBdjt,CANADA,13-727-588-7092,ove the carefully ironic asymptotes. quickly final Tiresias wake regular packages. s,62239.56479999999,87952.7128
976,Customer#000000976,7772.85,I78UJ2ks3sbcd0c2NQ7aH,ROMANIA,29-436-660-4732,"special requests wake carefully regular somas. special theodolites wake regular, unusual pinto beans. furi",72663.36300000001,72663.36300000001
976,Customer#000000976,7772.85,I78UJ2ks3sbcd0c2NQ7aH,ROMANIA,29-436-660-4732,"special requests wake carefully regular somas. special theodolites wake regular, unusual pinto beans. furi",28785.5166,101448.87960000001
976,Customer#000000976,7772.85,I78UJ2ks3sbcd0c2NQ7aH,ROMANIA,29-436-660-4732,"special requests wake carefully regular somas. special theodolites wake regular, unusual pinto beans. furi",19167.588,120616.46760000002
235,Customer#000000235,754.41,bp0rIBMh4fMdQnHBmMnB,CANADA,13-350-790-6416,hely ruthless instructions again,49525.9401,49525.9401
235,Customer#000000235,754.41,bp0rIBMh4fMdQnHBmMnB,CANADA,13-350-790-6416,hely ruthless instructions again,32030.271,81556.2111
853,Customer#000000853,-444.73,U0 9PrwAgWK8AE0GHmnCGtH9BTexWWv87k,BRAZIL,12-869-161-3468,yly special deposits wake alongside of,13016.345099999999,13016.345099999999
853,Customer#000000853,-444.73,U0 9PrwAgWK8AE0GHmnCGtH9BTexWWv87k,BRAZIL,12-869-161-3468,yly special deposits wake alongside of,49759.2942,62775.639299999995
853,Customer#000000853,-444.73,U0 9PrwAgWK8AE0GHmnCGtH9BTexWWv87k,BRAZIL,12-869-161-3468,yly special deposits wake alongside of,25180.947000000004,87956.5863
586,Customer#000000586,5134.35,"vGaA9XBtn,hlswFhSjLIXGlLEDD2flE8UXwj",IRAQ,21-239-369-7791,above the blithely express ideas. slyly r,7161.7952000000005,7161.7952000000005
586,Customer#000000586,5134.35,"vGaA9XBtn,hlswFhSjLIXGlLEDD2flE8UXwj",IRAQ,21-239-369-7791,above the blithely express ideas. slyly r,29904.783999999996,37066.57919999999
1184,Customer#000001184,9032.89,M0dd3R30k0YjIr4GVeo,IRAQ,21-661-875-1923, excuses nag carefully even accounts. unusual platelets detect carefully bold acco,17214.416999999998,17214.416999999998
1184,Customer#000001184,9032.89,M0dd3R30k0YjIr4GVeo,IRAQ,21-661-875-1923, excuses nag carefully even accounts. unusual platelets detect carefully bold acco,58132.6656,75347.0826
1184,Customer#000001184,9032.89,M0dd3R30k0YjIr4GVeo,IRAQ,21-661-875-1923, excuses nag carefully even accounts. unusual platelets detect carefully bold acco,18183.0159,93530.0985
628,Customer#000000628,4954.25,Vzraru5KbgcC3V,PERU,27-367-742-4090,l dependencies. pending warhorses haggle. fluffily final accounts slee,55957.4496,55957.4496
1315,Customer#000001315,1447.84,5J941XxxkE,IRAN,20-941-614-6433,"refully bold packages. final, regular pa",41669.354999999996,41669.354999999996
1315,Customer#000001315,1447.84,5J941XxxkE,IRAN,20-941-614-6433,"refully bold packages. final, regular pa",12527.1168,54196.4718
1315,Customer#000001315,1447.84,5J941XxxkE,IRAN,20-941-614-6433,"refully bold packages. final, regular pa",31221.554000000004,85418.0258
1231,Customer#000001231,2326.68,qJWtxdKmKWcR5XgMDn,INDONESIA,19-316-348-3289,uickly regular foxes are after t,58556.0928,58556.0928
1231,Customer#000001231,2326.68,qJWtxdKmKWcR5XgMDn,INDONESIA,19-316-348-3289,uickly regular foxes are after t,33056.9568,91613.0496
1231,Customer#000001231,2326.68,qJWtxdKmKWcR5XgMDn,INDONESIA,19-316-348-3289,uickly regular foxes are after t,37090.66,128703.7096
526,Customer#000000526,705.93,0oAVPhh1I4JdrDafVG2Z8,ARGENTINA,11-170-679-3115,ctions cajole after the furiously unusual ideas. ironic packages among the instructions are carefully carefully iro,46679.01,139076.9634
526,Customer#000000526,705.93,0oAVPhh1I4JdrDafVG2Z8,ARGENTINA,11-170-679-3115,ctions cajole after the furiously unusual ideas. ironic packages among the instructions are carefully carefully iro,21796.300799999997,160873.2642
601,Customer#000000601,9768.21,"P3 Dv,6yllTNmL9yt6NUZZPZjvM2coWJd",ARGENTINA,11-104-635-9839,ly according to the unusual foxes. carefully ironic accounts haggle accounts-- regular dolphins will integ,45322.848,61527.150799999996
601,Customer#000000601,9768.21,"P3 Dv,6yllTNmL9yt6NUZZPZjvM2coWJd",ARGENTINA,11-104-635-9839,ly according to the unusual foxes. carefully ironic accounts haggle accounts-- regular dolphins will integ,53134.8818,114662.0326
1142,Customer#000001142,3273.08,b7ytiiX7E9,MOZAMBIQUE,26-191-682-8920,doze slyly. furiously pending deposits cajole fluffily carefully pending packages. boldly regular,41085.36,41085.36
1142,Customer#000001142,3273.08,b7ytiiX7E9,MOZAMBIQUE,26-191-682-8920,doze slyly. furiously pending deposits cajole fluffily carefully pending packages. boldly regular,1625.575,42710.935
1387,Customer#000001387,8541.87,GQhAzCMyKiDoel3,ROMANIA,29-444-890-8990,foxes haggle furiously according to the stealthy ideas: slyly special accounts about the requests use caref,4324.94,4324.94
1387,Customer#000001387,8541.87,GQhAzCMyKiDoel3,ROMANIA,29-444-890-8990,foxes haggle furiously according to the stealthy ideas: slyly special accounts about the requests use caref,36626.2272,40951.1672
1387,Customer#000001387,8541.87,GQhAzCMyKiDoel3,ROMANIA,29-444-890-8990,foxes haggle furiously according to the stealthy ideas: slyly special accounts about the requests use caref,40338.191999999995,81289.3592
868,Customer#000000868,7616.48,cFG8Fa5h1e uvHJ9pgZAO,RUSSIA,32-850-421-3334,the requests. regular dinos at the even requests use furiously around the sheaves. slyly final theodolites bo,4211.8956,137329.39229999998
868,Customer#000000868,7616.48,cFG8Fa5h1e uvHJ9pgZAO,RUSSIA,32-850-421-3334,the requests. regular dinos at the even requests use furiously around the sheaves. slyly final theodolites bo,19230.2748,156559.66709999996
868,Customer#000000868,7616.48,cFG8Fa5h1e uvHJ9pgZAO,RUSSIA,32-850-421-3334,the requests. regular dinos at the even requests use furiously around the sheaves. slyly final theodolites bo,74298.4704,230858.13749999995
382,Customer#000000382,6269.42,"UdgAMamK5JnSykA,ZPfR5W5zRFatDUye",INDIA,18-942-650-6657,. blithely express notornis according to the blithely even requests are never fina,1513.118,1513.118
382,Customer#000000382,6269.42,"UdgAMamK5JnSykA,ZPfR5W5zRFatDUye",INDIA,18-942-650-6657,. blithely express notornis according to the blithely even requests are never fina,39223.548,40736.666000000005
382,Customer#000000382,6269.42,"UdgAMamK5JnSykA,ZPfR5W5zRFatDUye",INDIA,18-942-650-6657,. blithely express notornis according to the blithely even requests are never fina,75084.015,115820.68100000001
737,Customer#000000737,2501.74,NdjG1k243iCLSoy1lYqMIrpvuH1Uf75,CHINA,28-658-938-1102,ding to the final platelets. regular packages against the carefully final ideas hag,86939.08,149444.6328
737,Customer#000000737,2501.74,NdjG1k243iCLSoy1lYqMIrpvuH1Uf75,CHINA,28-658-938-1102,ding to the final platelets. regular packages against the carefully final ideas hag,24892.1127,174336.7455
737,Customer#000000737,2501.74,NdjG1k243iCLSoy1lYqMIrpvuH1Uf75,CHINA,28-658-938-1102,ding to the final platelets. regular packages against the carefully final ideas hag,13146.948,187483.6935
737,Customer#000000737,2501.74,NdjG1k243iCLSoy1lYqMIrpvuH1Uf75,CHINA,28-658-938-1102,ding to the final platelets. regular packages against the carefully final ideas hag,91919.025,279402.71849999996
737,Customer#000000737,2501.74,NdjG1k243iCLSoy1lYqMIrpvuH1Uf75,CHINA,28-658-938-1102,ding to the final platelets. regular packages against the carefully final ideas hag,58782.618,338185.3365
1486,Customer#000001486,5859.97,7A2MhrNtsA,UNITED STATES,34-559-605-2237,lithely ironic dependencies haggle quickly b,28754.234600000003,28754.234600000003
1099,Customer#000001099,8990.07,2ZiU64au LN0 GUxY8,ARGENTINA,11-128-186-5241,ckages: blithely ironic theodolites cajole furiously. f,15102.0576,15102.0576
1099,Customer#000001099,8990.07,2ZiU64au LN0 GUxY8,ARGENTINA,11-128-186-5241,ckages: blithely ironic theodolites cajole furiously. f,25305.588,40407.6456
446,Customer#000000446,9225.6,"mJOJwYfch izLCuw70,qhlJSmH",UNITED STATES,34-321-168-5681,ending instructions. boldly ironic foxes across the regularly ironic pains sleep along the carefully final deposits.,48963.241799999996,48963.241799999996
446,Customer#000000446,9225.6,"mJOJwYfch izLCuw70,qhlJSmH",UNITED STATES,34-321-168-5681,ending instructions. boldly ironic foxes across the regularly ironic pains sleep along the carefully final deposits.,8909.5302,57872.772
1009,Customer#000001009,594.5,"cWONXs2Vx30bkgYoCkx7LrJH,E",JAPAN,22-132-906-1117,"ng to the stealthy, final courts cajole carefully alongside of the gifts? regular ideas above the furiously express ",20660.994,20660.994
1009,Customer#000001009,594.5,"cWONXs2Vx30bkgYoCkx7LrJH,E",JAPAN,22-132-906-1117,"ng to the stealthy, final courts cajole carefully alongside of the gifts? regular ideas above the furiously express ",38262.12,58923.114
1009,Customer#000001009,594.5,"cWONXs2Vx30bkgYoCkx7LrJH,E",JAPAN,22-132-906-1117,"ng to the stealthy, final courts cajole carefully alongside of the gifts? regular ideas above the furiously express ",45814.815,104737.929
1009,Customer#000001009,594.5,"cWONXs2Vx30bkgYoCkx7LrJH,E",JAPAN,22-132-906-1117,"ng to the stealthy, final courts cajole carefully alongside of the gifts? regular ideas above the furiously express ",44470.2885,149208.2175
484,Customer#000000484,4245.0,ismzlUzrqRMRGWmCEUUjkBsi,SAUDI ARABIA,30-777-953-8902,"y against the express, even packages. blithely pending pearls haggle furiously above the fur",47400.359599999996,47400.359599999996
484,Customer#000000484,4245.0,ismzlUzrqRMRGWmCEUUjkBsi,SAUDI ARABIA,30-777-953-8902,"y against the express, even packages. blithely pending pearls haggle furiously above the fur",53537.2,100937.5596
1201,Customer#000001201,5165.39,"LfCSVKWozyWOGDW02g9UX,XgH5YU2o5ql1zBrN",IRAN,20-825-400-1187,lyly pending packages. special requests sleep-- platelets use blithely after the instructions. sometimes even id,67365.935,176032.2388
1321,Customer#000001321,3589.49,dWd3MhPQY3,IRAN,20-571-787-3958,express foxes are quickly blithely bold ,27026.2144,65203.8471
1435,Customer#000001435,-729.09,s0fqxkVVqLWR  IaqibwwOf,SAUDI ARABIA,30-309-437-9265,"usly final orbits are? unusual, ironic accounts are slyly. unusual requests sleep after the ironic,",8613.45,8613.45
1435,Customer#000001435,-729.09,s0fqxkVVqLWR  IaqibwwOf,SAUDI ARABIA,30-309-437-9265,"usly final orbits are? unusual, ironic accounts are slyly. unusual requests sleep after the ironic,",27401.4576,36014.907600000006
805,Customer#000000805,511.69,"wCKx5zcHvwpSffyc9qfi9dvqcm9LT,cLAG",IRAN,20-732-989-5653,busy sentiments. pending packages haggle among the express requests-- slyly regular excuses above the slyl,60794.1,177436.94540000003
805,Customer#000000805,511.69,"wCKx5zcHvwpSffyc9qfi9dvqcm9LT,cLAG",IRAN,20-732-989-5653,busy sentiments. pending packages haggle among the express requests-- slyly regular excuses above the slyl,14915.6352,192352.58060000002
805,Customer#000000805,511.69,"wCKx5zcHvwpSffyc9qfi9dvqcm9LT,cLAG",IRAN,20-732-989-5653,busy sentiments. pending packages haggle among the express requests-- slyly regular excuses above the slyl,82988.36,275340.94060000003
1372,Customer#000001372,1796.09,"WiWQk7DyBtI,hfP0CIZ",UNITED KINGDOM,33-563-510-6488,l theodolites. regular ideas are around the furiously iron,62634.86959999999,62634.86959999999
1372,Customer#000001372,1796.09,"WiWQk7DyBtI,hfP0CIZ",UNITED KINGDOM,33-563-510-6488,l theodolites. regular ideas are around the furiously iron,10784.685,73419.55459999999
688,Customer#000000688,3354.47,"2QBxK8WIryWMZTsDM JS7GxWCB6Y71Swa,f1EUxk",INDIA,18-210-546-2836," use alongside of the ironic, pending foxes. final packages use. ironic, unusual dependencies haggle",20681.990999999998,20681.990999999998
688,Customer#000000688,3354.47,"2QBxK8WIryWMZTsDM JS7GxWCB6Y71Swa,f1EUxk",INDIA,18-210-546-2836," use alongside of the ironic, pending foxes. final packages use. ironic, unusual dependencies haggle",68059.03679999999,88741.02779999998
688,Customer#000000688,3354.47,"2QBxK8WIryWMZTsDM JS7GxWCB6Y71Swa,f1EUxk",INDIA,18-210-546-2836," use alongside of the ironic, pending foxes. final packages use. ironic, unusual dependencies haggle",22534.732799999998,111275.76059999998
688,Customer#000000688,3354.47,"2QBxK8WIryWMZTsDM JS7GxWCB6Y71Swa,f1EUxk",INDIA,18-210-546-2836," use alongside of the ironic, pending foxes. final packages use. ironic, unusual dependencies haggle",17210.7488,128486.50939999998
688,Customer#000000688,3354.47,"2QBxK8WIryWMZTsDM JS7GxWCB6Y71Swa,f1EUxk",INDIA,18-210-546-2836," use alongside of the ironic, pending foxes. final packages use. ironic, unusual dependencies haggle",77576.7902,206063.29959999997
1318,Customer#000001318,5812.93,yrASJAqw67PQxFYVAVsGU,KENYA,24-524-279-4270,lyly blithely final depths. regularly even accounts haggle across the carefu,17670.38,17670.38
517,Customer#000000517,3959.71,mSo5eI8F4E6Kgl63nWtU84vfyQjOBg4y,IRAN,20-475-741-4234,"al, ironic foxes. packages wake according to the pending",41419.68,49325.3664
517,Customer#000000517,3959.71,mSo5eI8F4E6Kgl63nWtU84vfyQjOBg4y,IRAN,20-475-741-4234,"al, ironic foxes. packages wake according to the pending",10024.953599999999,59350.32
517,Customer#000000517,3959.71,mSo5eI8F4E6Kgl63nWtU84vfyQjOBg4y,IRAN,20-475-741-4234,"al, ironic foxes. packages wake according to the pending",47852.1176,107202.4376
517,Customer#000000517,3959.71,mSo5eI8F4E6Kgl63nWtU84vfyQjOBg4y,IRAN,20-475-741-4234,"al, ironic foxes. packages wake according to the pending",43196.4571,150398.8947
793,Customer#000000793,2072.99," SltK1IMp2Xvwb,A0x3Co1uhcwr",ALGERIA,10-404-953-9048,uickly silent foxes use after the,14265.887999999999,14265.887999999999
793,Customer#000000793,2072.99," SltK1IMp2Xvwb,A0x3Co1uhcwr",ALGERIA,10-404-953-9048,uickly silent foxes use after the,56538.37,70804.258
793,Customer#000000793,2072.99," SltK1IMp2Xvwb,A0x3Co1uhcwr",ALGERIA,10-404-953-9048,uickly silent foxes use after the,41231.664,112035.92199999999
793,Customer#000000793,2072.99," SltK1IMp2Xvwb,A0x3Co1uhcwr",ALGERIA,10-404-953-9048,uickly silent foxes use after the,51011.2053,163047.1273
751,Customer#000000751,2130.98,e OSrreG6sx7l1t3wAg8u11DWk D 9,ALGERIA,10-658-550-2257,ges sleep furiously bold deposits. furiously regular requests cajole slyly. unusual accounts nag unusual ide,39037.32,39037.32
751,Customer#000000751,2130.98,e OSrreG6sx7l1t3wAg8u11DWk D 9,ALGERIA,10-658-550-2257,ges sleep furiously bold deposits. furiously regular requests cajole slyly. unusual accounts nag unusual ide,76584.69,115622.01000000001
751,Customer#000000751,2130.98,e OSrreG6sx7l1t3wAg8u11DWk D 9,ALGERIA,10-658-550-2257,ges sleep furiously bold deposits. furiously regular requests cajole slyly. unusual accounts nag unusual ide,32047.813,147669.823
332,Customer#000000332,-267.09,"Jfosq,G6ziag7M04IvCx7SMRafyYvSI,Do",RUSSIA,32-767-972-2596, around the pinto beans. final theodolites haggle,39572.095199999996,39572.095199999996
332,Customer#000000332,-267.09,"Jfosq,G6ziag7M04IvCx7SMRafyYvSI,Do",RUSSIA,32-767-972-2596, around the pinto beans. final theodolites haggle,10476.648,50048.7432
332,Customer#000000332,-267.09,"Jfosq,G6ziag7M04IvCx7SMRafyYvSI,Do",RUSSIA,32-767-972-2596, around the pinto beans. final theodolites haggle,63709.336599999995,113758.07979999999
619,Customer#000000619,2336.99,6bxrNxQA oes7cMa23R 5lDmIOIRThvd,UNITED STATES,34-245-618-6317,ts breach slyly after the slyly regu,58912.89599999999,58912.89599999999
619,Customer#000000619,2336.99,6bxrNxQA oes7cMa23R 5lDmIOIRThvd,UNITED STATES,34-245-618-6317,ts breach slyly after the slyly regu,13271.4736,72184.36959999999
1441,Customer#000001441,9465.15,"u0YYZb46w,pwKo5H9vz d6B9zK4BOHhG jx",UNITED KINGDOM,33-681-334-4499,nts haggle quietly quickly final accounts. slyly regular accounts among the sl,17945.7375,17945.7375
1441,Customer#000001441,9465.15,"u0YYZb46w,pwKo5H9vz d6B9zK4BOHhG jx",UNITED KINGDOM,33-681-334-4499,nts haggle quietly quickly final accounts. slyly regular accounts among the sl,19322.576,37268.313500000004
1441,Customer#000001441,9465.15,"u0YYZb46w,pwKo5H9vz d6B9zK4BOHhG jx",UNITED KINGDOM,33-681-334-4499,nts haggle quietly quickly final accounts. slyly regular accounts among the sl,17934.048,55202.3615
1441,Customer#000001441,9465.15,"u0YYZb46w,pwKo5H9vz d6B9zK4BOHhG jx",UNITED KINGDOM,33-681-334-4499,nts haggle quietly quickly final accounts. slyly regular accounts among the sl,60207.097499999996,115409.459
